Order ID,Product,Order Total,Shipping,Order Date,Order Time,City,State,Region
176886,AA Batteries (4-pack),3.84,9.99,04/29/19,20:02, Dallas,TX,South
176887,AA Batteries (4-pack),3.84,9.99,04/15/19,12:17, Los Angeles,CA,West
176888,AA Batteries (4-pack),3.84,9.99,04/06/19,05:26, Los Angeles,CA,West
176889,AAA Batteries (4-pack),2.99,9.99,04/15/19,11:04, New York City,NY,Northeast
176890,27in 4K Gaming Monitor,389.99,9.99,04/23/19,19:26, San Francisco,CA,West
176891,Bose SoundSport Headphones,99.99,9.99,04/23/19,21:15, Boston,MA,Northeast
176892,Lightning Charging Cable,14.95,9.99,04/10/19,15:48, San Francisco,CA,West
176893,ThinkPad Laptop,999.99,9.99,04/13/19,09:15, San Francisco,CA,West
176894,Flatscreen TV,300,9.99,04/13/19,14:15, Portland,ME,Northeast
176895,27in FHD Monitor,149.99,9.99,04/04/19,08:36, New York City,NY,Northeast
176896,Wired Headphones,11.99,9.99,04/22/19,20:59, San Francisco,CA,West
176897,Wired Headphones,11.99,9.99,04/24/19,20:16, Boston,MA,Northeast
176898,Wired Headphones,23.98,9.99,04/15/19,09:24, New York City,NY,Northeast
176899,USB-C Charging Cable,11.95,9.99,04/11/19,09:04, San Francisco,CA,West
176900,34in Ultrawide Monitor,379.99,9.99,04/22/19,21:26, Boston,MA,Northeast
176901,Flatscreen TV,300,9.99,04/19/19,20:44, San Francisco,CA,West
176902,AAA Batteries (4-pack),2.99,9.99,04/01/19,12:59, Boston,MA,Northeast
176903,Wired Headphones,11.99,9.99,04/15/19,13:57, New York City,NY,Northeast
176904,AAA Batteries (4-pack),2.99,9.99,04/17/19,21:22, Boston,MA,Northeast
176905,USB-C Charging Cable,11.95,9.99,04/25/19,17:35, Austin,TX,South
176906,AAA Batteries (4-pack),2.99,9.99,04/07/19,11:52, Portland,OR,West
176907,AAA Batteries (4-pack),2.99,9.99,04/12/19,22:50, Boston,MA,Northeast
176908,AAA Batteries (4-pack),2.99,9.99,04/23/19,14:01, Seattle,WA,West
176909,Flatscreen TV,300,9.99,04/13/19,17:23, San Francisco,CA,West
176910,Apple Airpods Headphones,150,9.99,04/24/19,08:44, Boston,MA,Northeast
176911,AAA Batteries (4-pack),5.98,9.99,04/24/19,17:41, Dallas,TX,South
176912,Apple Airpods Headphones,150,9.99,04/02/19,18:12, San Francisco,CA,West
176913,Apple Airpods Headphones,150,9.99,04/18/19,17:05, New York City,NY,Northeast
176914,Lightning Charging Cable,14.95,9.99,04/05/19,18:17, San Francisco,CA,West
176915,Bose SoundSport Headphones,99.99,9.99,04/21/19,06:17, Boston,MA,Northeast
176916,Lightning Charging Cable,14.95,9.99,04/22/19,14:37, Atlanta,GA,South
176917,USB-C Charging Cable,11.95,9.99,04/11/19,14:49, Atlanta,GA,South
176918,iPhone,700,9.99,04/09/19,11:10, Boston,MA,Northeast
176919,AAA Batteries (4-pack),2.99,9.99,04/13/19,15:44, Boston,MA,Northeast
176920,27in FHD Monitor,149.99,9.99,04/12/19,07:40, New York City,NY,Northeast
176921,27in FHD Monitor,149.99,9.99,04/07/19,20:14, Los Angeles,CA,West
176922,27in FHD Monitor,149.99,9.99,04/11/19,01:43, Los Angeles,CA,West
176923,AAA Batteries (4-pack),2.99,9.99,04/25/19,20:53, Seattle,WA,West
176924,Wired Headphones,11.99,9.99,04/22/19,09:53, Portland,ME,Northeast
176925,AAA Batteries (4-pack),5.98,9.99,04/19/19,14:46, Los Angeles,CA,West
176926,AAA Batteries (4-pack),2.99,9.99,04/12/19,10:29, Los Angeles,CA,West
176927,Apple Airpods Headphones,150,9.99,04/25/19,14:33, Seattle,WA,West
176928,AAA Batteries (4-pack),2.99,9.99,04/20/19,19:09, Atlanta,GA,South
176929,Lightning Charging Cable,14.95,9.99,04/01/19,15:54, San Francisco,CA,West
176930,AAA Batteries (4-pack),2.99,9.99,04/04/19,19:18, Dallas,TX,South
176931,34in Ultrawide Monitor,379.99,9.99,04/18/19,07:45, San Francisco,CA,West
176932,USB-C Charging Cable,11.95,9.99,04/14/19,19:50, Boston,MA,Northeast
176933,USB-C Charging Cable,11.95,9.99,04/10/19,09:57, Los Angeles,CA,West
176934,AAA Batteries (4-pack),2.99,9.99,04/29/19,07:02, Boston,MA,Northeast
176935,Apple Airpods Headphones,150,9.99,04/30/19,18:55, New York City,NY,Northeast
176936,Lightning Charging Cable,14.95,9.99,04/24/19,17:56, San Francisco,CA,West
176937,Bose SoundSport Headphones,99.99,9.99,04/02/19,21:08, Los Angeles,CA,West
176938,LG Washing Machine,600,9.99,04/26/19,12:48, Los Angeles,CA,West
176939,Bose SoundSport Headphones,99.99,9.99,04/14/19,10:32, New York City,NY,Northeast
176940,Lightning Charging Cable,14.95,9.99,04/18/19,15:31, New York City,NY,Northeast
176941,USB-C Charging Cable,11.95,9.99,04/14/19,21:17, Atlanta,GA,South
176942,Wired Headphones,11.99,9.99,04/18/19,18:40, Los Angeles,CA,West
176943,AAA Batteries (4-pack),2.99,9.99,04/08/19,21:08, San Francisco,CA,West
176944,ThinkPad Laptop,999.99,9.99,04/11/19,22:13, Dallas,TX,South
176945,USB-C Charging Cable,11.95,9.99,04/15/19,09:41, Boston,MA,Northeast
176946,ThinkPad Laptop,999.99,9.99,04/13/19,08:47, New York City,NY,Northeast
176947,34in Ultrawide Monitor,379.99,9.99,04/28/19,17:02, Seattle,WA,West
176948,Flatscreen TV,300,9.99,04/24/19,10:34, New York City,NY,Northeast
176949,AAA Batteries (4-pack),2.99,9.99,04/08/19,19:44, New York City,NY,Northeast
176950,AAA Batteries (4-pack),2.99,9.99,04/03/19,21:31, Dallas,TX,South
176951,27in FHD Monitor,149.99,9.99,04/03/19,21:31, Dallas,TX,South
176952,Apple Airpods Headphones,150,9.99,04/15/19,08:36, Boston,MA,Northeast
176953,Google Phone,600,9.99,04/30/19,22:04, Los Angeles,CA,West
176954,AAA Batteries (4-pack),2.99,9.99,04/29/19,21:08, Los Angeles,CA,West
176955,AAA Batteries (4-pack),2.99,9.99,04/06/19,12:50, San Francisco,CA,West
176956,Lightning Charging Cable,14.95,9.99,04/02/19,23:59, Dallas,TX,South
176957,27in 4K Gaming Monitor,389.99,9.99,04/11/19,18:46, San Francisco,CA,West
176958,AA Batteries (4-pack),3.84,9.99,04/12/19,10:02, Portland,OR,West
176959,Lightning Charging Cable,14.95,9.99,04/09/19,06:50, San Francisco,CA,West
176960,Bose SoundSport Headphones,99.99,9.99,04/28/19,06:22, Austin,TX,South
176961,USB-C Charging Cable,11.95,9.99,04/24/19,02:17, Austin,TX,South
176962,Lightning Charging Cable,14.95,9.99,04/27/19,16:36, New York City,NY,Northeast
176963,AA Batteries (4-pack),7.68,9.99,04/02/19,18:40, Los Angeles,CA,West
176964,Wired Headphones,11.99,9.99,04/26/19,09:46, San Francisco,CA,West
176965,USB-C Charging Cable,11.95,9.99,04/27/19,12:54, Los Angeles,CA,West
176966,Lightning Charging Cable,14.95,9.99,04/04/19,08:54, Dallas,TX,South
176967,USB-C Charging Cable,23.9,9.99,04/15/19,21:57, Boston,MA,Northeast
176968,AAA Batteries (4-pack),2.99,9.99,04/06/19,18:47, Los Angeles,CA,West
176969,Flatscreen TV,300,9.99,04/29/19,13:41, Dallas,TX,South
176970,Bose SoundSport Headphones,99.99,9.99,04/28/19,14:49, San Francisco,CA,West
176971,AAA Batteries (4-pack),2.99,9.99,04/02/19,16:08, San Francisco,CA,West
176972,AA Batteries (4-pack),3.84,9.99,04/01/19,21:43, Dallas,TX,South
176973,Google Phone,600,9.99,04/06/19,18:22, Boston,MA,Northeast
176974,Bose SoundSport Headphones,99.99,9.99,04/23/19,09:26, Boston,MA,Northeast
176975,Wired Headphones,11.99,9.99,04/08/19,18:32, Seattle,WA,West
176976,Bose SoundSport Headphones,99.99,9.99,04/08/19,14:49, Dallas,TX,South
176977,27in FHD Monitor,149.99,9.99,04/16/19,15:13, Portland,OR,West
176978,Wired Headphones,11.99,9.99,04/07/19,11:19, San Francisco,CA,West
176979,AAA Batteries (4-pack),5.98,9.99,04/14/19,13:17, Los Angeles,CA,West
176980,AAA Batteries (4-pack),2.99,9.99,04/05/19,14:43, San Francisco,CA,West
176981,Lightning Charging Cable,14.95,9.99,04/08/19,09:00, Boston,MA,Northeast
176982,Bose SoundSport Headphones,99.99,9.99,04/22/19,23:21, Boston,MA,Northeast
176983,27in 4K Gaming Monitor,389.99,9.99,04/13/19,13:04, Dallas,TX,South
176984,Bose SoundSport Headphones,99.99,9.99,04/28/19,08:30, Atlanta,GA,South
176985,AA Batteries (4-pack),3.84,9.99,04/05/19,09:27, Portland,OR,West
176986,Bose SoundSport Headphones,99.99,9.99,04/06/19,19:33, Los Angeles,CA,West
176987,AAA Batteries (4-pack),2.99,9.99,04/05/19,22:56, New York City,NY,Northeast
176988,27in FHD Monitor,149.99,9.99,04/06/19,17:36, Seattle,WA,West
176989,Wired Headphones,11.99,9.99,04/04/19,21:49, Los Angeles,CA,West
176990,ThinkPad Laptop,999.99,9.99,04/05/19,22:51, Seattle,WA,West
176991,USB-C Charging Cable,11.95,9.99,04/23/19,15:46, San Francisco,CA,West
176992,AAA Batteries (4-pack),2.99,9.99,04/23/19,15:46, San Francisco,CA,West
176993,27in FHD Monitor,149.99,9.99,04/18/19,05:42, Los Angeles,CA,West
176994,Bose SoundSport Headphones,99.99,9.99,04/06/19,13:57, Portland,OR,West
176995,Apple Airpods Headphones,150,9.99,05/01/19,03:29, Portland,OR,West
176996,AAA Batteries (4-pack),5.98,9.99,04/28/19,17:53, New York City,NY,Northeast
176997,Bose SoundSport Headphones,99.99,9.99,04/02/19,11:20, Seattle,WA,West
176998,Google Phone,600,9.99,04/01/19,11:29, San Francisco,CA,West
176999,iPhone,700,9.99,04/14/19,13:53, Los Angeles,CA,West
177000,AAA Batteries (4-pack),5.98,9.99,04/23/19,10:18, Boston,MA,Northeast
177001,Apple Airpods Headphones,150,9.99,04/22/19,19:39, Portland,OR,West
177002,USB-C Charging Cable,11.95,9.99,04/15/19,11:52, New York City,NY,Northeast
177003,Apple Airpods Headphones,150,9.99,04/12/19,14:45, Los Angeles,CA,West
177004,AAA Batteries (4-pack),2.99,9.99,04/22/19,09:28, San Francisco,CA,West
177005,Lightning Charging Cable,14.95,9.99,04/30/19,23:02, Boston,MA,Northeast
177006,Google Phone,600,9.99,04/09/19,13:43, Los Angeles,CA,West
177007,USB-C Charging Cable,11.95,9.99,04/09/19,13:43, Los Angeles,CA,West
177008,27in FHD Monitor,149.99,9.99,04/07/19,00:15, San Francisco,CA,West
177009,Bose SoundSport Headphones,99.99,9.99,04/15/19,01:49, San Francisco,CA,West
177010,AAA Batteries (4-pack),5.98,9.99,04/15/19,12:22, New York City,NY,Northeast
177011,iPhone,700,9.99,04/07/19,09:43, Los Angeles,CA,West
177012,Wired Headphones,11.99,9.99,04/07/19,09:43, Los Angeles,CA,West
177013,Google Phone,600,9.99,04/15/19,12:39, Los Angeles,CA,West
177014,AA Batteries (4-pack),7.68,9.99,04/20/19,23:12, San Francisco,CA,West
177015,Wired Headphones,11.99,9.99,04/23/19,13:57, Atlanta,GA,South
177016,AA Batteries (4-pack),3.84,9.99,04/25/19,16:57, New York City,NY,Northeast
177017,Bose SoundSport Headphones,99.99,9.99,04/12/19,12:54, San Francisco,CA,West
177018,Lightning Charging Cable,14.95,9.99,04/28/19,11:19, Seattle,WA,West
177019,USB-C Charging Cable,11.95,9.99,04/26/19,16:08, Los Angeles,CA,West
177020,Wired Headphones,11.99,9.99,04/17/19,09:49, Los Angeles,CA,West
177021,USB-C Charging Cable,11.95,9.99,04/15/19,10:38, San Francisco,CA,West
177022,USB-C Charging Cable,11.95,9.99,04/13/19,16:09, San Francisco,CA,West
177023,AAA Batteries (4-pack),2.99,9.99,04/24/19,17:43, Los Angeles,CA,West
177024,Lightning Charging Cable,14.95,9.99,04/28/19,11:38, Los Angeles,CA,West
177025,34in Ultrawide Monitor,379.99,9.99,04/02/19,16:42, Austin,TX,South
177026,AAA Batteries (4-pack),2.99,9.99,04/18/19,13:10, Boston,MA,Northeast
177027,Apple Airpods Headphones,150,9.99,04/05/19,21:19, Dallas,TX,South
177028,AA Batteries (4-pack),3.84,9.99,04/24/19,11:08, Los Angeles,CA,West
177029,Apple Airpods Headphones,150,9.99,04/28/19,13:42, Dallas,TX,South
177030,Wired Headphones,23.98,9.99,04/11/19,11:18, Dallas,TX,South
177031,Lightning Charging Cable,44.85,9.99,04/29/19,14:05, New York City,NY,Northeast
177032,AAA Batteries (4-pack),2.99,9.99,04/18/19,18:52, Los Angeles,CA,West
177033,Lightning Charging Cable,14.95,9.99,04/17/19,07:41, Dallas,TX,South
177034,Lightning Charging Cable,14.95,9.99,04/26/19,13:55, New York City,NY,Northeast
177035,USB-C Charging Cable,11.95,9.99,04/23/19,17:05, Seattle,WA,West
177036,AAA Batteries (4-pack),14.95,9.99,04/16/19,00:04, New York City,NY,Northeast
177037,USB-C Charging Cable,11.95,9.99,04/25/19,07:35, New York City,NY,Northeast
177038,USB-C Charging Cable,11.95,9.99,04/20/19,15:44, San Francisco,CA,West
177039,Macbook Pro Laptop,1700,9.99,04/16/19,22:31, Seattle,WA,West
177040,Bose SoundSport Headphones,99.99,9.99,04/08/19,21:52, San Francisco,CA,West
177041,iPhone,700,9.99,04/17/19,18:14, Los Angeles,CA,West
177042,Wired Headphones,11.99,9.99,04/17/19,18:14, Los Angeles,CA,West
177043,AAA Batteries (4-pack),2.99,9.99,04/23/19,20:40, New York City,NY,Northeast
177044,Bose SoundSport Headphones,99.99,9.99,04/27/19,15:00, Los Angeles,CA,West
177045,27in FHD Monitor,149.99,9.99,04/06/19,14:42, San Francisco,CA,West
177046,34in Ultrawide Monitor,379.99,9.99,04/11/19,22:15, Austin,TX,South
177047,USB-C Charging Cable,11.95,9.99,04/24/19,09:12, San Francisco,CA,West
177048,Bose SoundSport Headphones,99.99,9.99,04/04/19,12:58, Atlanta,GA,South
177049,Wired Headphones,11.99,9.99,04/29/19,11:23, Boston,MA,Northeast
177050,USB-C Charging Cable,11.95,9.99,04/03/19,10:55, San Francisco,CA,West
177051,Apple Airpods Headphones,150,9.99,04/25/19,13:50, Los Angeles,CA,West
177052,iPhone,700,9.99,04/22/19,07:29, San Francisco,CA,West
177053,USB-C Charging Cable,11.95,9.99,04/02/19,18:13, San Francisco,CA,West
177054,USB-C Charging Cable,11.95,9.99,04/30/19,10:25, Los Angeles,CA,West
177055,Bose SoundSport Headphones,99.99,9.99,04/26/19,12:15, Los Angeles,CA,West
177056,Lightning Charging Cable,29.9,9.99,04/27/19,19:05, San Francisco,CA,West
177057,34in Ultrawide Monitor,379.99,9.99,04/27/19,01:44, San Francisco,CA,West
177058,iPhone,700,9.99,04/03/19,12:11, San Francisco,CA,West
177059,AAA Batteries (4-pack),2.99,9.99,04/26/19,20:44, San Francisco,CA,West
177060,USB-C Charging Cable,11.95,9.99,04/15/19,09:27, San Francisco,CA,West
177061,Wired Headphones,11.99,9.99,04/11/19,12:59, Atlanta,GA,South
177062,Lightning Charging Cable,14.95,9.99,04/24/19,06:57, San Francisco,CA,West
177063,27in 4K Gaming Monitor,389.99,9.99,04/02/19,22:02, New York City,NY,Northeast
177064,AA Batteries (4-pack),3.84,9.99,04/01/19,20:31, Atlanta,GA,South
177065,Flatscreen TV,300,9.99,04/07/19,22:40, New York City,NY,Northeast
177066,Vareebadd Phone,400,9.99,04/29/19,13:02, Los Angeles,CA,West
177067,Lightning Charging Cable,14.95,9.99,04/13/19,11:52, New York City,NY,Northeast
177068,Bose SoundSport Headphones,99.99,9.99,04/12/19,21:23, New York City,NY,Northeast
177069,Wired Headphones,11.99,9.99,04/03/19,06:55, San Francisco,CA,West
177070,Apple Airpods Headphones,150,9.99,04/08/19,09:53, Boston,MA,Northeast
177071,Wired Headphones,23.98,9.99,04/07/19,08:41, Boston,MA,Northeast
177072,USB-C Charging Cable,23.9,9.99,04/02/19,09:30, San Francisco,CA,West
177073,Wired Headphones,11.99,9.99,04/24/19,20:45, Boston,MA,Northeast
177074,Apple Airpods Headphones,150,9.99,04/09/19,19:18, Atlanta,GA,South
177075,Lightning Charging Cable,14.95,9.99,04/09/19,12:37, Atlanta,GA,South
177076,Flatscreen TV,300,9.99,04/20/19,23:52, San Francisco,CA,West
177077,Bose SoundSport Headphones,99.99,9.99,04/09/19,08:57, New York City,NY,Northeast
177078,20in Monitor,109.99,9.99,04/07/19,09:24, Los Angeles,CA,West
177079,AAA Batteries (4-pack),2.99,9.99,04/19/19,22:55, San Francisco,CA,West
177080,AA Batteries (4-pack),3.84,9.99,04/02/19,12:44, Boston,MA,Northeast
177081,Bose SoundSport Headphones,99.99,9.99,04/09/19,09:33, New York City,NY,Northeast
177082,Apple Airpods Headphones,150,9.99,04/27/19,19:16, San Francisco,CA,West
177083,AAA Batteries (4-pack),2.99,9.99,04/05/19,18:23, Los Angeles,CA,West
177084,Wired Headphones,11.99,9.99,04/02/19,20:57, Portland,OR,West
177085,AAA Batteries (4-pack),11.96,9.99,04/03/19,21:04, Boston,MA,Northeast
177086,Macbook Pro Laptop,1700,9.99,04/08/19,20:02, San Francisco,CA,West
177087,Lightning Charging Cable,14.95,9.99,04/24/19,17:48, Boston,MA,Northeast
177088,27in FHD Monitor,149.99,9.99,04/02/19,06:53, Los Angeles,CA,West
177089,iPhone,700,9.99,04/17/19,13:40, Portland,OR,West
177090,USB-C Charging Cable,11.95,9.99,04/17/19,22:25, San Francisco,CA,West
177091,34in Ultrawide Monitor,379.99,9.99,04/22/19,22:28, San Francisco,CA,West
177092,iPhone,700,9.99,04/01/19,13:11, Portland,ME,Northeast
177093,AA Batteries (4-pack),11.52,9.99,04/01/19,15:59, San Francisco,CA,West
177094,27in FHD Monitor,149.99,9.99,04/21/19,22:39, Boston,MA,Northeast
177095,Bose SoundSport Headphones,99.99,9.99,04/26/19,05:30, San Francisco,CA,West
177096,Wired Headphones,11.99,9.99,04/28/19,19:45, Los Angeles,CA,West
177097,AAA Batteries (4-pack),2.99,9.99,04/10/19,07:11, Dallas,TX,South
177098,USB-C Charging Cable,11.95,9.99,04/03/19,14:31, Seattle,WA,West
177099,Lightning Charging Cable,14.95,9.99,04/28/19,12:06, San Francisco,CA,West
177100,AAA Batteries (4-pack),2.99,9.99,04/14/19,17:33, Atlanta,GA,South
177101,Flatscreen TV,300,9.99,04/09/19,08:36, San Francisco,CA,West
177102,34in Ultrawide Monitor,379.99,9.99,04/12/19,02:30, Seattle,WA,West
177103,Flatscreen TV,300,9.99,04/12/19,12:45, New York City,NY,Northeast
177104,AA Batteries (4-pack),3.84,9.99,04/18/19,16:15, Boston,MA,Northeast
177105,iPhone,700,9.99,04/19/19,20:31, New York City,NY,Northeast
177106,Lightning Charging Cable,14.95,9.99,04/08/19,00:07, Los Angeles,CA,West
177107,Wired Headphones,11.99,9.99,04/27/19,13:08, Atlanta,GA,South
177108,AAA Batteries (4-pack),8.97,9.99,04/16/19,06:57, Boston,MA,Northeast
177109,Apple Airpods Headphones,150,9.99,04/10/19,17:46, San Francisco,CA,West
177110,USB-C Charging Cable,11.95,9.99,04/09/19,17:18, Los Angeles,CA,West
177111,Apple Airpods Headphones,150,9.99,04/05/19,13:51, Los Angeles,CA,West
177112,AAA Batteries (4-pack),2.99,9.99,04/04/19,15:00, San Francisco,CA,West
177113,27in FHD Monitor,149.99,9.99,04/29/19,12:29, San Francisco,CA,West
177114,Flatscreen TV,300,9.99,04/30/19,13:02, Atlanta,GA,South
177115,Lightning Charging Cable,14.95,9.99,04/27/19,18:11, Atlanta,GA,South
177116,USB-C Charging Cable,11.95,9.99,04/06/19,19:49, Dallas,TX,South
177117,Vareebadd Phone,400,9.99,04/21/19,18:04, Los Angeles,CA,West
177118,Apple Airpods Headphones,150,9.99,04/30/19,12:07, Austin,TX,South
177119,AA Batteries (4-pack),3.84,9.99,04/28/19,11:16, Austin,TX,South
177120,ThinkPad Laptop,999.99,9.99,04/06/19,15:28, Atlanta,GA,South
177121,Flatscreen TV,300,9.99,04/09/19,21:05, New York City,NY,Northeast
177122,iPhone,700,9.99,04/24/19,05:19, New York City,NY,Northeast
177123,27in 4K Gaming Monitor,389.99,9.99,04/24/19,05:19, New York City,NY,Northeast
177124,ThinkPad Laptop,999.99,9.99,04/12/19,11:41, Portland,OR,West
177125,Lightning Charging Cable,14.95,9.99,04/09/19,19:28, Boston,MA,Northeast
177126,Bose SoundSport Headphones,99.99,9.99,04/10/19,18:39, San Francisco,CA,West
177127,USB-C Charging Cable,11.95,9.99,04/01/19,17:10, Los Angeles,CA,West
177128,Bose SoundSport Headphones,99.99,9.99,04/20/19,20:12, Los Angeles,CA,West
177129,Bose SoundSport Headphones,99.99,9.99,04/28/19,19:34, San Francisco,CA,West
177130,Bose SoundSport Headphones,99.99,9.99,04/08/19,10:12, New York City,NY,Northeast
177131,AAA Batteries (4-pack),5.98,9.99,04/28/19,12:56, San Francisco,CA,West
177132,USB-C Charging Cable,11.95,9.99,04/15/19,06:56, San Francisco,CA,West
177133,USB-C Charging Cable,11.95,9.99,04/23/19,11:40, Boston,MA,Northeast
177134,20in Monitor,109.99,9.99,04/02/19,12:40, Austin,TX,South
177135,Apple Airpods Headphones,150,9.99,04/14/19,14:19, Portland,OR,West
177136,iPhone,700,9.99,04/19/19,19:10, San Francisco,CA,West
177137,Lightning Charging Cable,14.95,9.99,04/19/19,19:10, San Francisco,CA,West
177138,Bose SoundSport Headphones,99.99,9.99,04/08/19,12:46, Los Angeles,CA,West
177139,ThinkPad Laptop,999.99,9.99,04/16/19,19:34, San Francisco,CA,West
177140,AAA Batteries (4-pack),2.99,9.99,04/16/19,19:34, San Francisco,CA,West
177141,AA Batteries (4-pack),3.84,9.99,04/23/19,05:12, San Francisco,CA,West
177142,Vareebadd Phone,400,9.99,04/06/19,20:13, Seattle,WA,West
177143,Macbook Pro Laptop,1700,9.99,04/03/19,09:46, New York City,NY,Northeast
177144,Lightning Charging Cable,14.95,9.99,04/23/19,20:54, San Francisco,CA,West
177145,Apple Airpods Headphones,150,9.99,04/30/19,19:49, Seattle,WA,West
177146,Flatscreen TV,300,9.99,04/09/19,11:54, San Francisco,CA,West
177147,Lightning Charging Cable,14.95,9.99,04/02/19,19:52, Dallas,TX,South
177148,Lightning Charging Cable,14.95,9.99,04/23/19,21:40, Austin,TX,South
177149,Bose SoundSport Headphones,99.99,9.99,04/28/19,19:31, San Francisco,CA,West
177150,27in FHD Monitor,149.99,9.99,04/16/19,21:15, Austin,TX,South
177151,Flatscreen TV,300,9.99,04/03/19,20:10, Los Angeles,CA,West
177152,Apple Airpods Headphones,150,9.99,04/23/19,17:48, San Francisco,CA,West
177153,LG Washing Machine,600,9.99,04/01/19,08:43, Los Angeles,CA,West
177154,Lightning Charging Cable,14.95,9.99,04/30/19,10:25, New York City,NY,Northeast
177155,27in FHD Monitor,149.99,9.99,04/06/19,13:56, Atlanta,GA,South
177156,27in FHD Monitor,149.99,9.99,04/16/19,11:54, Los Angeles,CA,West
177157,Lightning Charging Cable,14.95,9.99,04/16/19,12:58, San Francisco,CA,West
177158,iPhone,700,9.99,04/25/19,06:18, Los Angeles,CA,West
177159,USB-C Charging Cable,11.95,9.99,04/14/19,20:54, Boston,MA,Northeast
